lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0.8611149787902832,1.0672296285629272,-7.996293334144866e-07,0.7691949605941772,1.04182767868042,0.0020201189909130335,0.6702690124511719,0.9644836187362671,6.517679139506072e-05,0.6074903011322021,0.8957409262657166,-0.010987598448991776,0.5653690099716187,0.8316333889961243,-0.022982146590948105,0.7042603492736816,0.8155547976493835,0.01825730875134468,0.6425046920776367,0.7354950904846191,-0.012019657529890537,0.5927971601486206,0.7536635398864746,-0.027606433257460594,0.559718132019043,0.785621166229248,-0.03524986281991005,0.7479345798492432,0.7911461591720581,-0.003235266776755452,0.6835449934005737,0.774088978767395,-0.03908896818757057,0.7038947343826294,0.8763484954833984,-0.03847755864262581,0.7311794757843018,0.9060367941856384,-0.028361741453409195,0.7974359393119812,0.7883285284042358,-0.030229900032281876,0.7259600758552551,0.7879844903945923,-0.06509299576282501,0.7472959756851196,0.8848012685775757,-0.04097812622785568,0.7768248319625854,0.89936363697052,-0.01552625559270382,0.8501888513565063,0.8005025386810303,-0.0584440603852272,0.7851017713546753,0.8037845492362976,-0.07352816313505173,0.7900922298431396,0.8785521388053894,-0.04950854927301407,0.8192912340164185,0.889523983001709,-0.027519095689058304
0.8345808982849121,1.0210520029067993,-7.822841894267185e-07,0.7405264377593994,0.9700735807418823,0.00045522412983700633,0.6595682501792908,0.9017184972763062,-0.012242447584867477,0.599209725856781,0.8478803038597107,-0.03480975329875946,0.5596763491630554,0.7813926339149475,-0.05569717660546303,0.7168131470680237,0.7475675344467163,0.023844633251428604,0.6457606554031372,0.6946712732315063,-0.016093270853161812,0.5947365760803223,0.7086279392242432,-0.04050587862730026,0.5574985146522522,0.739051103591919,-0.05204569920897484,0.7584377527236938,0.7308469414710999,0.004714328795671463,0.6746739149093628,0.7353880405426025,-0.0380931980907917,0.6942986845970154,0.8325147032737732,-0.04275570064783096,0.7267765402793884,0.8513286709785461,-0.036423180252313614,0.8033210635185242,0.7287866473197937,-0.02126392535865307,0.7175021171569824,0.7441036701202393,-0.059594232589006424,0.7368624806404114,0.8381686806678772,-0.03717121109366417,0.768407940864563,0.8461399078369141,-0.013413473963737488,0.8523886203765869,0.7432917952537537,-0.04893924295902252,0.7753567695617676,0.7542493939399719,-0.06572308391332626,0.7787222862243652,0.8239572048187256,-0.04478682950139046,0.8075277805328369,0.8326143026351929,-0.025062261149287224
0.8291887640953064,0.9933721423149109,-6.897102480252215e-07,0.7398285865783691,0.9479487538337708,-0.007921343669295311,0.6545340418815613,0.8708377480506897,-0.021372301504015923,0.5951943397521973,0.8113431930541992,-0.042832303792238235,0.548408031463623,0.7485213875770569,-0.06092866137623787,0.7053236365318298,0.7211555242538452,0.018786346539855003,0.6431354284286499,0.6690117120742798,-0.017382439225912094,0.5924147367477417,0.677550196647644,-0.03465008735656738,0.5523102879524231,0.7024325132369995,-0.041533421725034714,0.7461352944374084,0.7055454850196838,0.003021079348400235,0.669217050075531,0.7039749026298523,-0.03220796585083008,0.6923336386680603,0.8016862273216248,-0.028653090819716454,0.7244800925254822,0.8044033050537109,-0.017461935058236122,0.7925320267677307,0.7007908225059509,-0.020991912111639977,0.7124931812286377,0.7151219248771667,-0.05685862898826599,0.7350812554359436,0.806395947933197,-0.0326746329665184,0.7654079794883728,0.8037834167480469,-0.008904830552637577,0.8430623412132263,0.7104792594909668,-0.04760551080107689,0.7676136493682861,0.7119231224060059,-0.06585528701543808,0.7726264595985413,0.7834439277648926,-0.04532778263092041,0.7989609837532043,0.793963611125946,-0.025816893205046654
0.8237949013710022,0.9708279967308044,-7.081634976202622e-07,0.735177755355835,0.9254503846168518,-0.00274920416995883,0.6499882936477661,0.8472896814346313,-0.012876410968601704,0.5913697481155396,0.789332389831543,-0.032173216342926025,0.5418373346328735,0.730441689491272,-0.048006847500801086,0.6997895836830139,0.6989845037460327,0.025293849408626556,0.6363639235496521,0.6479376554489136,-0.01021084189414978,0.5827545523643494,0.6583696603775024,-0.02605508454144001,0.5387727618217468,0.6819818615913391,-0.031994886696338654,0.7383432984352112,0.6824377775192261,0.007331943605095148,0.6607455611228943,0.6808390617370605,-0.02847912907600403,0.6877930164337158,0.7809021472930908,-0.02367626689374447,0.7208347916603088,0.7751227021217346,-0.010705054737627506,0.7825781106948853,0.6748397946357727,-0.01874188892543316,0.7010816931724548,0.6882256269454956,-0.05583156272768974,0.727605938911438,0.7823972105979919,-0.029972964897751808,0.7595723271369934,0.7726094722747803,-0.004446419421583414,0.8308651447296143,0.6810608506202698,-0.04694738611578941,0.7544944882392883,0.6850711703300476,-0.06616955995559692,0.7630051374435425,0.758588433265686,-0.0448756068944931,0.791997492313385,0.7632399797439575,-0.0244719497859478
0.8162989020347595,0.9467277526855469,-6.785294885958137e-07,0.7266620993614197,0.8992335796356201,-0.0049690790474414825,0.6406747698783875,0.8273466229438782,-0.017351580783724785,0.5832771062850952,0.7660608291625977,-0.039023444056510925,0.534393846988678,0.7041823267936707,-0.057052865624427795,0.6930226683616638,0.6825218200683594,0.023399949073791504,0.6287133693695068,0.6301361322402954,-0.011439542286098003,0.5763438940048218,0.6379265785217285,-0.024477116763591766,0.5328645706176758,0.6599180698394775,-0.028340352699160576,0.7304255962371826,0.6666679978370667,0.005872415844351053,0.6516870856285095,0.6615034937858582,-0.029729342088103294,0.681601345539093,0.7623957395553589,-0.02102057635784149,0.7158040404319763,0.7547891736030579,-0.004871645011007786,0.7747405171394348,0.6573001146316528,-0.020363986492156982,0.6931320428848267,0.6673291325569153,-0.058859460055828094,0.7230263352394104,0.7615304589271545,-0.03109474666416645,0.7563827037811279,0.7504578232765198,-0.0038036128971725702,0.823666512966156,0.6609987020492554,-0.048956748098134995,0.7494767308235168,0.6585363149642944,-0.06996971368789673,0.7583152055740356,0.7334767580032349,-0.04860387369990349,0.7876088619232178,0.7409583330154419,-0.028061117976903915
0.8080334663391113,0.9300805926322937,-6.728771495545516e-07,0.7184696197509766,0.8823870420455933,-0.0025743048172444105,0.6335705518722534,0.8117165565490723,-0.01382334716618061,0.5772831439971924,0.7536807060241699,-0.03506406769156456,0.5294584631919861,0.6911909580230713,-0.05261240154504776,0.686876118183136,0.6692008972167969,0.02839510515332222,0.6246684789657593,0.619922399520874,-0.00633346987888217,0.5734707117080688,0.6272856593132019,-0.020347416400909424,0.5300279855728149,0.6455905437469482,-0.024805519729852676,0.7233058214187622,0.6541416049003601,0.009907613508403301,0.6463448405265808,0.6464935541152954,-0.024701911956071854,0.6751807332038879,0.7457574009895325,-0.0160236656665802,0.7082039713859558,0.7354108095169067,4.9767535529099405e-05,0.7671225070953369,0.6441494226455688,-0.017408283427357674,0.6855290532112122,0.6471236944198608,-0.054035406559705734,0.7139254212379456,0.7407410740852356,-0.02563529647886753,0.7468077540397644,0.7280966639518738,0.0019251905614510179,0.8152465224266052,0.6460704207420349,-0.04709240421652794,0.7428445816040039,0.6365077495574951,-0.06577841192483902,0.7497910261154175,0.7088799476623535,-0.04345414787530899,0.7786096334457397,0.7152549028396606,-0.02250054106116295
0.8007419109344482,0.915449857711792,-6.548187911903369e-07,0.7133784890174866,0.8694884181022644,-0.002914746757596731,0.6288963556289673,0.7994203567504883,-0.013575999066233635,0.5723845958709717,0.7428478002548218,-0.03390390798449516,0.5248722434043884,0.6814879179000854,-0.05053529888391495,0.6811588406562805,0.658133864402771,0.029277576133608818,0.6195117235183716,0.6110028624534607,-0.0038139151874929667,0.5694144368171692,0.6178131103515625,-0.01672571524977684,0.5272203087806702,0.6342217922210693,-0.020661288872361183,0.7171226143836975,0.6436854004859924,0.011452659964561462,0.6415009498596191,0.635424792766571,-0.021744105964899063,0.6699132323265076,0.7325834631919861,-0.012433345429599285,0.7023048400878906,0.7212035655975342,0.003977369517087936,0.7607454657554626,0.63353031873703,-0.015245402231812477,0.6820158362388611,0.6371675729751587,-0.0510946586728096,0.7099320292472839,0.7284191250801086,-0.023682525381445885,0.74170982837677,0.7137405872344971,0.0030397381633520126,0.8086440563201904,0.6336340308189392,-0.04422828182578087,0.7387415170669556,0.6230402588844299,-0.06287010759115219,0.7459987998008728,0.6951188445091248,-0.041489128023386,0.7747150659561157,0.7003509998321533,-0.0213529821485281
0.7971334457397461,0.9064067006111145,-6.557929168593546e-07,0.70906662940979,0.8604201674461365,-0.004826512653380632,0.6217551827430725,0.7907866835594177,-0.015557719394564629,0.5639598369598389,0.7326487302780151,-0.035373665392398834,0.5209234952926636,0.6667599081993103,-0.05141298100352287,0.6753274202346802,0.650732696056366,0.02880101092159748,0.6154952645301819,0.6044316291809082,-0.004281905014067888,0.5659353733062744,0.6103782057762146,-0.017336446791887283,0.5242528915405273,0.6246428489685059,-0.021634496748447418,0.7113640904426575,0.6360304355621338,0.011938963085412979,0.6372576951980591,0.6249881386756897,-0.021587176248431206,0.6654119491577148,0.725334882736206,-0.012664678506553173,0.6986623406410217,0.7160457968711853,0.0037877352442592382,0.7553591132164001,0.6256904602050781,-0.013977592810988426,0.6779225468635559,0.6273192763328552,-0.05057692155241966,0.7053917050361633,0.720429003238678,-0.02379719913005829,0.7379243969917297,0.7072990536689758,0.002947853412479162,0.804067075252533,0.625725507736206,-0.0422477051615715,0.7342503070831299,0.6133008003234863,-0.06178249046206474,0.7420669794082642,0.6850825548171997,-0.041061677038669586,0.7717325091362,0.6908394694328308,-0.021109016612172127
0.793600857257843,0.8999075889587402,-6.546454187628115e-07,0.7070303559303284,0.8547595143318176,-0.0032325463835150003,0.6202744841575623,0.7841493487358093,-0.01331419125199318,0.5630831718444824,0.7246288657188416,-0.03311832249164581,0.5166652202606201,0.6608998775482178,-0.04950239136815071,0.672969400882721,0.6446320414543152,0.03156958520412445,0.6113369464874268,0.598733127117157,-0.0007209807517938316,0.5618654489517212,0.6032500863075256,-0.013018214143812656,0.5209644436836243,0.6158417463302612,-0.01669168286025524,0.7083837985992432,0.6303540468215942,0.013987607322633266,0.6337448954582214,0.6196398138999939,-0.019238432869315147,0.662194550037384,0.7205679416656494,-0.009786783717572689,0.6952077746391296,0.7110512852668762,0.007439253851771355,0.7515565752983093,0.6203250885009766,-0.012616469524800777,0.6732416749000549,0.6214380860328674,-0.049526870250701904,0.7008284330368042,0.7162939310073853,-0.022795572876930237,0.7335514426231384,0.7036253213882446,0.004323029890656471,0.7993572354316711,0.6201485991477966,-0.04137565940618515,0.7290179133415222,0.6070073246955872,-0.06116434559226036,0.7363497614860535,0.6801239252090454,-0.040509168058633804,0.7661012411117554,0.6866881847381592,-0.020380470901727676
0.7910040020942688,0.8946201801300049,-6.467713546953746e-07,0.7040535807609558,0.8492971658706665,-0.002562934532761574,0.616729736328125,0.7794256806373596,-0.012700075283646584,0.5595319867134094,0.7193257212638855,-0.03263487294316292,0.5140955448150635,0.6550534963607788,-0.04930640384554863,0.6699866652488708,0.6413983106613159,0.032360948622226715,0.6101850271224976,0.5977469682693481,-0.0006789672188460827,0.561272382736206,0.6000807881355286,-0.014211402274668217,0.5196635127067566,0.6099727749824524,-0.018844911828637123,0.7054072022438049,0.6276817321777344,0.014569276012480259,0.6314933896064758,0.6158362030982971,-0.018947161734104156,0.660020112991333,0.7147369384765625,-0.009995679371058941,0.6920465230941772,0.7038663625717163,0.006714000832289457,0.7482019066810608,0.617179811000824,-0.012249762192368507,0.6698209047317505,0.6160902380943298,-0.04926783964037895,0.6979571580886841,0.7094767689704895,-0.022779779508709908,0.7304493188858032,0.6967326998710632,0.004054732155054808,0.7953457832336426,0.6159951686859131,-0.041184406727552414,0.7240489721298218,0.6047970652580261,-0.0610882043838501,0.7334112524986267,0.6763758659362793,-0.040775805711746216,0.7642038464546204,0.6813513040542603,-0.02096138894557953
